"","word","Travel Diary","sum_word_counts","Works","distance"
"481","week",0,120,"Life and Times (1881)",0.35
"482","week",0,120,"My Bondage (1855)",0.375
"483","week",0,120,"Narrative Life (1845)",0.208333333333333
"484","william",0,120,"Life and Times (1881)",0.525
"485","william",0,120,"My Bondage (1855)",0.366666666666667
"486","william",0,120,"Narrative Life (1845)",0.108333333333333
"487","justice",0,119,"Life and Times (1881)",0.546218487394958
"488","justice",0,119,"My Bondage (1855)",0.411764705882353
"489","justice",0,119,"Narrative Life (1845)",0.0420168067226891
"490","knowledge",0,119,"Life and Times (1881)",0.46218487394958
"491","knowledge",0,119,"My Bondage (1855)",0.436974789915966
"492","knowledge",0,119,"Narrative Life (1845)",0.0672268907563025
"493","overseer",0,119,"Life and Times (1881)",0.369747899159664
"494","overseer",0,119,"My Bondage (1855)",0.495798319327731
"495","overseer",0,119,"Narrative Life (1845)",0.134453781512605
"496","race",0,119,"Life and Times (1881)",0.773109243697479
"497","race",0,119,"My Bondage (1855)",0.184873949579832
"498","race",0,119,"Narrative Life (1845)",0.0420168067226891
"499","masters",0,118,"Life and Times (1881)",0.364406779661017
"500","masters",0,118,"My Bondage (1855)",0.440677966101695
"501","masters",0,118,"Narrative Life (1845)",0.194915254237288
"502","seemed",0,118,"Life and Times (1881)",0.847457627118644
"503","seemed",0,118,"My Bondage (1855)",-0.076271186440678
"504","seemed",0,118,"Narrative Life (1845)",-0.076271186440678
"505","soul",0,117,"Life and Times (1881)",0.290598290598291
"506","soul",0,117,"My Bondage (1855)",0.478632478632479
"507","soul",0,117,"Narrative Life (1845)",0.196581196581197
"508","still",0,117,"Life and Times (1881)",0.914529914529915
"509","still",0,117,"My Bondage (1855)",-0.0427350427350427
"510","still",0,117,"Narrative Life (1845)",-0.0427350427350427
"511","subject",0,117,"Life and Times (1881)",0.52991452991453
"512","subject",0,117,"My Bondage (1855)",0.427350427350427
"513","subject",0,117,"Narrative Life (1845)",0.0427350427350427
"514","away",0,116,"Life and Times (1881)",0.896551724137931
"515","away",0,116,"My Bondage (1855)",-0.0517241379310345
"516","away",0,116,"Narrative Life (1845)",-0.0517241379310345
"517","”",0,115,"Life and Times (1881)",1
"518","”",0,115,"My Bondage (1855)",0
"519","”",0,115,"Narrative Life (1845)",0
"520","dear",0,115,"Life and Times (1881)",0.434782608695652
"521","dear",0,115,"My Bondage (1855)",0.417391304347826
"522","dear",0,115,"Narrative Life (1845)",0.0434782608695652
"523","ground",0,115,"Life and Times (1881)",0.547826086956522
"524","ground",0,115,"My Bondage (1855)",0.278260869565217
"525","ground",0,115,"Narrative Life (1845)",0.0347826086956522
"526","lincoln",0,115,"Life and Times (1881)",0.982608695652174
"527","lincoln",0,115,"My Bondage (1855)",-0.00869565217391304
"528","lincoln",0,115,"Narrative Life (1845)",-0.00869565217391304
"529","moral",0,115,"Life and Times (1881)",0.495652173913044
"530","moral",0,115,"My Bondage (1855)",0.452173913043478
"531","moral",0,115,"Narrative Life (1845)",0.0521739130434783
"532","presence",0,115,"Life and Times (1881)",0.504347826086956
"533","presence",0,115,"My Bondage (1855)",0.260869565217391
"534","presence",0,115,"Narrative Life (1845)",0.0956521739130435
"535","speech",0,115,"Life and Times (1881)",0.634782608695652
"536","speech",0,115,"My Bondage (1855)",0.31304347826087
"537","speech",0,115,"Narrative Life (1845)",0.0521739130434783
"538","thus",0,115,"Life and Times (1881)",0.930434782608696
"539","thus",0,115,"My Bondage (1855)",-0.0347826086956522
"540","thus",0,115,"Narrative Life (1845)",-0.0347826086956522
"541","woman",0,115,"Life and Times (1881)",0.330434782608696
"542","woman",0,115,"My Bondage (1855)",0.417391304347826
"543","woman",0,115,"Narrative Life (1845)",0.11304347826087
"544","system",0,114,"Life and Times (1881)",0.456140350877193
"545","system",0,114,"My Bondage (1855)",0.491228070175439
"546","system",0,114,"Narrative Life (1845)",0.0526315789473684
"547","whip",0,114,"Life and Times (1881)",0.228070175438596
"548","whip",0,114,"My Bondage (1855)",0.464912280701754
"549","whip",0,114,"Narrative Life (1845)",0.236842105263158
"550","lived",0,113,"Life and Times (1881)",0.389380530973451
"551","lived",0,113,"My Bondage (1855)",0.309734513274336
"552","lived",0,113,"Narrative Life (1845)",0.265486725663717
"553","speak",0,113,"Life and Times (1881)",0.504424778761062
"554","speak",0,113,"My Bondage (1855)",0.31858407079646
"555","speak",0,113,"Narrative Life (1845)",0.0707964601769911
"556","common",0,112,"Life and Times (1881)",0.535714285714286
"557","common",0,112,"My Bondage (1855)",0.330357142857143
"558","common",0,112,"Narrative Life (1845)",0.0625
"559","stand",0,112,"Life and Times (1881)",0.401785714285714
"560","stand",0,112,"My Bondage (1855)",0.375
"561","stand",0,112,"Narrative Life (1845)",0.0803571428571429
"562","whole",0,112,"Life and Times (1881)",0.910714285714286
"563","whole",0,112,"My Bondage (1855)",-0.0446428571428571
"564","whole",0,112,"Narrative Life (1845)",-0.0446428571428571
"565","however",0,111,"Life and Times (1881)",0.927927927927928
"566","however",0,111,"My Bondage (1855)",-0.036036036036036
"567","however",0,111,"Narrative Life (1845)",-0.036036036036036
"568","set",0,111,"Life and Times (1881)",0.45945945945946
"569","set",0,111,"My Bondage (1855)",0.351351351351351
"570","set",0,111,"Narrative Life (1845)",0.117117117117117
"571","york",0,111,"Life and Times (1881)",0.657657657657658
"572","york",0,111,"My Bondage (1855)",0.261261261261261
"573","york",0,111,"Narrative Life (1845)",0.0810810810810811
"574","lloyd’s",0,110,"Life and Times (1881)",0.345454545454545
"575","lloyd’s",0,110,"My Bondage (1855)",0.463636363636364
"576","lloyd’s",0,110,"Narrative Life (1845)",0.190909090909091
"577","received",0,110,"Life and Times (1881)",0.536363636363636
"578","received",0,110,"My Bondage (1855)",0.163636363636364
"579","received",0,110,"Narrative Life (1845)",0.0818181818181818
"580","half",0,109,"Life and Times (1881)",0.348623853211009
"581","half",0,109,"My Bondage (1855)",0.302752293577982
"582","half",0,109,"Narrative Life (1845)",0.165137614678899
"583","religious",0,109,"Life and Times (1881)",0.348623853211009
"584","religious",0,109,"My Bondage (1855)",0.458715596330275
"585","religious",0,109,"Narrative Life (1845)",0.119266055045872
"586","society",0,109,"Life and Times (1881)",0.486238532110092
"587","society",0,109,"My Bondage (1855)",0.440366972477064
"588","society",0,109,"Narrative Life (1845)",0.073394495412844
"589","took",0,109,"Life and Times (1881)",0.779816513761468
"590","took",0,109,"My Bondage (1855)",-0.110091743119266
"591","took",0,109,"Narrative Life (1845)",-0.110091743119266
"592","fact",0,108,"Life and Times (1881)",0.925925925925926
"593","fact",0,108,"My Bondage (1855)",-0.037037037037037
"594","fact",0,108,"Narrative Life (1845)",-0.037037037037037
"595","property",0,108,"Life and Times (1881)",0.509259259259259
"596","property",0,108,"My Bondage (1855)",0.398148148148148
"597","property",0,108,"Narrative Life (1845)",0.0925925925925926
"598","woods",0,108,"Life and Times (1881)",0.398148148148148
"599","woods",0,108,"My Bondage (1855)",0.435185185185185
"600","woods",0,108,"Narrative Life (1845)",0.166666666666667
"601","far",0,107,"Life and Times (1881)",0.88785046728972
"602","far",0,107,"My Bondage (1855)",-0.0560747663551402
"603","far",0,107,"Narrative Life (1845)",-0.0560747663551402
"604","get",0,107,"Life and Times (1881)",0.925233644859813
"605","get",0,107,"My Bondage (1855)",-0.0373831775700935
"606","get",0,107,"Narrative Life (1845)",-0.0373831775700935
"607","given",0,107,"Life and Times (1881)",0.925233644859813
"608","given",0,107,"My Bondage (1855)",-0.0373831775700935
"609","given",0,107,"Narrative Life (1845)",-0.0373831775700935
"610","best",0,105,"Life and Times (1881)",0.904761904761905
"611","best",0,105,"My Bondage (1855)",-0.0476190476190476
"612","best",0,105,"Narrative Life (1845)",-0.0476190476190476
"613","circumstances",0,105,"Life and Times (1881)",0.514285714285714
"614","circumstances",0,105,"My Bondage (1855)",0.380952380952381
"615","circumstances",0,105,"Narrative Life (1845)",0.104761904761905
"616","brother",0,104,"Life and Times (1881)",0.317307692307692
"617","brother",0,104,"My Bondage (1855)",0.461538461538462
"618","brother",0,104,"Narrative Life (1845)",0.144230769230769
"619","just",0,104,"Life and Times (1881)",0.903846153846154
"620","just",0,104,"My Bondage (1855)",-0.0480769230769231
"621","just",0,104,"Narrative Life (1845)",-0.0480769230769231
"622","reason",0,104,"Life and Times (1881)",0.519230769230769
"623","reason",0,104,"My Bondage (1855)",0.355769230769231
"624","reason",0,104,"Narrative Life (1845)",0.0480769230769231
"625","easily",0,102,"Life and Times (1881)",0.53921568627451
"626","easily",0,102,"My Bondage (1855)",0.42156862745098
"627","easily",0,102,"Narrative Life (1845)",0
"628","gave",0,102,"Life and Times (1881)",0.901960784313726
"629","gave",0,102,"My Bondage (1855)",-0.0490196078431373
"630","gave",0,102,"Narrative Life (1845)",-0.0490196078431373
"631","nation",0,102,"Life and Times (1881)",0.568627450980392
"632","nation",0,102,"My Bondage (1855)",0.372549019607843
"633","nation",0,102,"Narrative Life (1845)",0.0196078431372549
"634","something",0,102,"Life and Times (1881)",0.92156862745098
"635","something",0,102,"My Bondage (1855)",-0.0392156862745098
"636","something",0,102,"Narrative Life (1845)",-0.0392156862745098
"637","three",0,102,"Life and Times (1881)",0.843137254901961
"638","three",0,102,"My Bondage (1855)",-0.0784313725490196
"639","three",0,102,"Narrative Life (1845)",-0.0784313725490196
"640","labor",0,101,"Life and Times (1881)",0.584158415841584
"641","labor",0,101,"My Bondage (1855)",0.366336633663366
"642","labor",0,101,"Narrative Life (1845)",0.0495049504950495
"643","leave",0,101,"Life and Times (1881)",0.534653465346535
"644","leave",0,101,"My Bondage (1855)",0.207920792079208
"645","leave",0,101,"Narrative Life (1845)",0.0594059405940594
"646","respect",0,101,"Life and Times (1881)",0.633663366336634
"647","respect",0,101,"My Bondage (1855)",0.287128712871287
"648","respect",0,101,"Narrative Life (1845)",0
"649","wife",0,101,"Life and Times (1881)",0.376237623762376
"650","wife",0,101,"My Bondage (1855)",0.425742574257426
"651","wife",0,101,"Narrative Life (1845)",0.118811881188119
"652","maryland",0,100,"Life and Times (1881)",0.42
"653","maryland",0,100,"My Bondage (1855)",0.43
"654","maryland",0,100,"Narrative Life (1845)",0.15
"655","strong",0,100,"Life and Times (1881)",0.5
"656","strong",0,100,"My Bondage (1855)",0.3
"657","strong",0,100,"Narrative Life (1845)",0
"658","give",0,99,"Life and Times (1881)",0.95959595959596
"659","give",0,99,"My Bondage (1855)",-0.0202020202020202
"660","give",0,99,"Narrative Life (1845)",-0.0202020202020202
"661","southern",0,99,"Life and Times (1881)",0.585858585858586
"662","southern",0,99,"My Bondage (1855)",0.333333333333333
"663","southern",0,99,"Narrative Life (1845)",0.0404040404040404
"664","stood",0,99,"Life and Times (1881)",0.404040404040404
"665","stood",0,99,"My Bondage (1855)",0.323232323232323
"666","stood",0,99,"Narrative Life (1845)",0.111111111111111
"667","another",0,98,"Life and Times (1881)",0.897959183673469
"668","another",0,98,"My Bondage (1855)",-0.0510204081632653
"669","another",0,98,"Narrative Life (1845)",-0.0510204081632653
"670","natural",0,98,"Life and Times (1881)",0.438775510204082
"671","natural",0,98,"My Bondage (1855)",0.479591836734694
"672","natural",0,98,"Narrative Life (1845)",0.0816326530612245
"673","nothing",0,98,"Life and Times (1881)",0.857142857142857
"674","nothing",0,98,"My Bondage (1855)",-0.0714285714285714
"675","nothing",0,98,"Narrative Life (1845)",-0.0714285714285714
"676","spent",0,98,"Life and Times (1881)",0.193877551020408
"677","spent",0,98,"My Bondage (1855)",0.173469387755102
"678","spent",0,98,"Narrative Life (1845)",-0.0612244897959184
"679","frederick",0,97,"Life and Times (1881)",0.494845360824742
"680","frederick",0,97,"My Bondage (1855)",0.319587628865979
"681","frederick",0,97,"Narrative Life (1845)",0.185567010309278
"682","mistress",0,97,"Life and Times (1881)",0.329896907216495
"683","mistress",0,97,"My Bondage (1855)",0.463917525773196
"684","mistress",0,97,"Narrative Life (1845)",0.164948453608247
"685","person",0,97,"Life and Times (1881)",0.443298969072165
"686","person",0,97,"My Bondage (1855)",0.422680412371134
"687","person",0,97,"Narrative Life (1845)",0.134020618556701
"688","religion",0,97,"Life and Times (1881)",0.134020618556701
"689","religion",0,97,"My Bondage (1855)",0.494845360824742
"690","religion",0,97,"Narrative Life (1845)",0.123711340206186
"691","return",0,97,"Life and Times (1881)",0.43298969072165
"692","return",0,97,"My Bondage (1855)",0.371134020618557
"693","return",0,97,"Narrative Life (1845)",0.154639175257732
"694","better",0,96,"Life and Times (1881)",0.833333333333333
"695","better",0,96,"My Bondage (1855)",-0.0833333333333333
"696","better",0,96,"Narrative Life (1845)",-0.0833333333333333
"697","cruel",0,96,"Life and Times (1881)",0.375
"698","cruel",0,96,"My Bondage (1855)",0.427083333333333
"699","cruel",0,96,"Narrative Life (1845)",0.197916666666667
"700","light",0,96,"Life and Times (1881)",0.322916666666667
"701","light",0,96,"My Bondage (1855)",0.479166666666667
"702","light",0,96,"Narrative Life (1845)",0.0729166666666667
"703","end",0,95,"Life and Times (1881)",0.936842105263158
"704","end",0,95,"My Bondage (1855)",-0.0315789473684211
"705","end",0,95,"Narrative Life (1845)",-0.0315789473684211
"706","last",0,95,"Life and Times (1881)",0.873684210526316
"707","last",0,95,"My Bondage (1855)",-0.0631578947368421
"708","last",0,95,"Narrative Life (1845)",-0.0631578947368421
"709","single",0,95,"Life and Times (1881)",0.357894736842105
"710","single",0,95,"My Bondage (1855)",0.463157894736842
"711","single",0,95,"Narrative Life (1845)",0.136842105263158
"712","truth",0,95,"Life and Times (1881)",0.4
"713","truth",0,95,"My Bondage (1855)",0.4
"714","truth",0,95,"Narrative Life (1845)",0.0736842105263158
"715","young",0,95,"Life and Times (1881)",0.978947368421053
"716","young",0,95,"My Bondage (1855)",-0.0105263157894737
"717","young",0,95,"Narrative Life (1845)",-0.0105263157894737
"718","bedford",0,94,"Life and Times (1881)",0.287234042553192
"719","bedford",0,94,"My Bondage (1855)",0.478723404255319
"720","bedford",0,94,"Narrative Life (1845)",0.191489361702128
"721","blow",0,94,"Life and Times (1881)",0.404255319148936
"722","blow",0,94,"My Bondage (1855)",0.468085106382979
"723","blow",0,94,"Narrative Life (1845)",0.127659574468085
"724","back",0,93,"Life and Times (1881)",0.913978494623656
"725","back",0,93,"My Bondage (1855)",-0.043010752688172
"726","back",0,93,"Narrative Life (1845)",-0.043010752688172
"727","feel",0,93,"Life and Times (1881)",0.387096774193548
"728","feel",0,93,"My Bondage (1855)",0.333333333333333
"729","feel",0,93,"Narrative Life (1845)",0.10752688172043
"730","fellow",0,93,"Life and Times (1881)",0.365591397849462
"731","fellow",0,93,"My Bondage (1855)",0.376344086021505
"732","fellow",0,93,"Narrative Life (1845)",0.129032258064516
"733","persons",0,93,"Life and Times (1881)",0.505376344086022
"734","persons",0,93,"My Bondage (1855)",0.419354838709677
"735","persons",0,93,"Narrative Life (1845)",0.032258064516129
"736","purpose",0,93,"Life and Times (1881)",0.559139784946237
"737","purpose",0,93,"My Bondage (1855)",0.279569892473118
"738","purpose",0,93,"Narrative Life (1845)",0.161290322580645
"739","living",0,92,"Life and Times (1881)",0.510869565217391
"740","living",0,92,"My Bondage (1855)",0.358695652173913
"741","living",0,92,"Narrative Life (1845)",0.0869565217391304
"742","till",0,92,"Life and Times (1881)",0.467391304347826
"743","till",0,92,"My Bondage (1855)",0.184782608695652
"744","till",0,92,"Narrative Life (1845)",0.130434782608696
"745","anti",0,91,"Life and Times (1881)",0
"746","anti",0,91,"My Bondage (1855)",0.857142857142857
"747","anti",0,91,"Narrative Life (1845)",0.142857142857143
